종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"108230","톱텍","KOSDAQ","벤처기업부","4325","-175","-3.89","4365","4500","4170","267822","1151253510","164450534625","38023245"
"079970","투비소프트","KOSDAQ","투자주의환기종목(소속부없음)","998","10","1.01","988","1022","901","74748","73059532","9271919000","9290500"
"199800","툴젠","KOSDAQ","기술성장기업부","46000","-550","-1.18","46000","46550","44700","32387","1471130800","365554088000","7946828"
"417790","트루엔","KOSDAQ","벤처기업부","9400","260","2.84","9240","9450","9110","73746","685616500","103396710000","10999650"
"290090","트윔","KOSDAQ","벤처기업부","7600","210","2.84","7430","7600","7060","3322","24354620","56485236800","7432268"
"026150","특수건설","KOSDAQ","중견기업부","6640","50","0.76","6780","7100","6610","816082","5530556380","116507637840","17546331"
"464280","티디에스팜","KOSDAQ","중견기업부","13040","840","6.89","12020","13340","11970","182452","2320139410","72111200000","5530000"
"322180","티라유텍","KOSDAQ","벤처기업부","5210","-140","-2.62","5220","5400","5180","47252","248745910","86066464750","16519475"
"117730","티로보틱스","KOSDAQ","벤처기업부","7500","320","4.46","7020","7570","7000","170177","1237131290","133777950000","17837060"
"033830","티비씨","KOSDAQ","중견기업부","780","16","2.09","764","780","750","17349","13213644","78000000000","100000000"
"057680","티사이언티픽","KOSDAQ","벤처기업부","1348","-74","-5.20","1351","1383","1282","2167130","2864175704","96042979348","71248501"
"204610","티쓰리","KOSDAQ","벤처기업부","1312","69","5.55","1232","1317","1226","308235","393057569","83865296640","63921720"
"064760","티씨케이","KOSDAQ GLOBAL","우량기업부","72400","500","0.70","71000","73400","70700","58994","4252300200","845270000000","11675000"
"246710","티앤알바이오팹","KOSDAQ","기술성장기업부","5900","-40","-0.67","5940","6020","5790","18089","105661090","127126285200","21546828"
"340570","티앤엘","KOSDAQ","우량기업부","64200","1000","1.58","62900","64700","61600","72788","4602436800","521817600000","8128000"
"043220","티에스넥스젠","KOSDAQ","중견기업부","446","-39","-8.04","485","495","440","1588346","725340731","64323976698","144224163"
"277880","티에스아이","KOSDAQ","기술성장기업부","5100","-210","-3.95","5230","5230","4865","103741","519229535","102820243200","20160832"
"131290","티에스이","KOSDAQ","우량기업부","42900","650","1.54","43500","44250","40850","136025","5787403850","474535304100","11061429"
"019180","티에이치엔","KOSPI",,"3055","45","1.50","3010","3060","2950","66587","199963175","54990000000","18000000"
"425420","티에프이","KOSDAQ","벤처기업부","12250","490","4.17","11800","12400","11390","40692","483530670","139417250000","11381000"
"131100","티엔엔터테인먼트","KOSDAQ","중견기업부","1478","9","0.61","1513","1515","1401","33214","48326731","41455316456","28048252"
"356860","티엘비","KOSDAQ","우량기업부","12640","530","4.38","12150","12830","12100","145487","1819805520","124284443200","9832630"
"413300","티엘엔지니어링","KONEX","일반기업부","600","-60","-9.09","759","759","561","7290","4094069","783309000","1305515"
"363280","티와이홀딩스","KOSPI",,"2815","-45","-1.57","2860","2875","2720","117903","327543390","141958389420","50429268"
"36328K","티와이홀딩스우","KOSPI",,"4170","15","0.36","4155","4195","4025","6608","27071810","5183368380","1243014"
"321550","티움바이오","KOSDAQ","기술성장기업부","4925","-115","-2.28","5040","5110","4925","41001","204494910","128175553025","26025493"
"091810","티웨이항공","KOSPI",,"2900","15","0.52","2825","2905","2825","1780738","5101308945","624599030400","215378976"
"004870","티웨이홀딩스","KOSPI",,"660","6","0.92","648","662","629","1809077","1162515509","74196835020","112419447"
"425040","티이엠씨","KOSDAQ","기술성장기업부","7930","290","3.80","7550","7990","7460","151484","1178905260","169036371660","21316062"
"241790","티이엠씨씨엔에스","KOSDAQ","우량기업부","4835","185","3.98","4650","5290","4585","198913","974012750","48362735390","10002634"
"104480","티케이케미칼","KOSDAQ","우량기업부","1279","27","2.16","1280","1284","1242","159686","201770235","116255260086","90895434"
"081150","티플랙스","KOSDAQ","우량기업부","2920","15","0.52","3260","3425","2920","7472884","23857638645","70863733840","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","1764","-46","-2.54","1808","1808","1740","29137","51300923","19892061756","11276679"
"217880","틸론","KONEX","일반기업부","2305","-80","-3.35","2215","2305","2170","12575","28266575","24726403450","10727290"
"084730","팅크웨어","KOSDAQ","우량기업부","9720","20","0.21","9700","9760","9380","49883","476400240","107983601280","11109424"
"440110","파두","KOSDAQ","기술성장기업부","18500","1060","6.08","17470","18500","17110","310688","5558146820","912923126000","49347196"
"034230","파라다이스","KOSPI",,"9340","320","3.55","9020","9370","9000","252490","2323778680","857146958820","91771623"
"033540","파라텍","KOSDAQ","중견기업부","1421","91","6.84","1317","1516","1306","2195877","3131671434","53644260523","37751063"
"388870","파로스아이바이오","KOSDAQ","기술성장기업부","8260","-240","-2.82","8480","8620","7850","88214","731267050","106809746120","12930962"
"043200","파루","KOSDAQ","벤처기업부","511","-1","-0.20","512","529","500","77698","39926645","21362004965","41804315"
"214450","파마리서치","KOSDAQ GLOBAL","우량기업부","219000","9000","4.29","206500","221500","205500","122419","26217034500","2301602400000","10509600"
"217950","파마리서치바이오","KONEX","일반기업부","32950","300","0.92","32600","33000","31950","235","7632100","133921683450","4064391"
"208340","파멥신","KOSDAQ","관리종목(소속부없음)","2915","0","0.00","0","0","0","0","0","233786229820","80201108"
"005690","파미셀","KOSPI",,"4715","45","0.96","4650","4735","4555","260782","1214838120","282979985260","60016964"
"177830","파버나인","KOSDAQ","우량기업부","2970","-50","-1.66","3035","3035","2920","131976","390600875","42437596410","14288753"
"037070","파세코","KOSDAQ","우량기업부","5350","200","3.88","5100","5390","5000","47389","244790700","107000000000","20000000"
"150900","파수","KOSDAQ","벤처기업부","4265","-20","-0.47","4110","4295","4110","31040","130035445","49838324830","11685422"
"037030","파워넷","KOSDAQ","중견기업부","2340","250","11.96","2175","2360","2175","388597","881996725","51196799160","21878974"
"047310","파워로직스","KOSDAQ","중견기업부","4480","-110","-2.40","4590","4650","4340","176254","780145170","164016182400","36610755"
"266870","파워풀엑스","KONEX","일반기업부","680","0","0.00","0","0","0","0","0","4357902400","6408680"
"368770","파이버프로","KOSDAQ","벤처기업부","4620","-155","-3.25","4705","4765","4530","762227","3526509105","151786519500","32854225"
"170790","파이오링크","KOSDAQ","우량기업부","8000","-40","-0.50","8040","8090","7880","6129","49009440","54850640000","6856330"
"049120","파인디앤씨","KOSDAQ","벤처기업부","1090","40","3.81","1053","1090","1000","41701","44351395","50852349880","46653532"
"038950","파인디지털","KOSDAQ","중견기업부","3370","10","0.30","3320","3375","3220","7561","24905140","34410278050","10210765"
"441270","파인엠텍","KOSDAQ","중견기업부","4635","-115","-2.42","4750","4785","4460","498301","2303967790","171438921135","36987901"
"106240","파인테크닉스","KOSDAQ","우량기업부","897","-49","-5.18","946","946","887","72586","65848666","14282982129","15923057"
"131760","파인텍","KOSDAQ","중견기업부","762","2","0.26","760","783","738","156782","117216706","33094866246","43431583"
"065690","파커스","KOSDAQ","투자주의환기종목(소속부없음)","940","-68","-6.75","1005","1005","909","55688","52353853","13206371140","14049331"
"140860","파크시스템스","KOSDAQ","우량기업부","189300","1900","1.01","186000","193400","182000","42503","8004740700","1321997183700","6983609"
"091700","파트론","KOSDAQ GLOBAL","우량기업부","6960","20","0.29","6810","7000","6790","180010","1240659160","410070769440","58918214"
"202960","판도라티비","KONEX","일반기업부","860","-19","-2.16","876","876","830","284","245012","10247400520","11915582"
"032800","판타지오","KOSDAQ","중견기업부","623","7","1.14","616","625","605","95552","58797696","28631247134","45957058"
"318010","팜스빌","KOSDAQ","중견기업부","4700","30","0.64","4530","4785","4530","9086","42612185","37267888600","7929338"
"036580","팜스코","KOSPI",,"2070","60","2.99","2010","2185","1962","119968","244160237","76026842010","36727943"
"027710","팜스토리","KOSDAQ","우량기업부","1163","21","1.84","1138","1195","1100","484496","555650949","129577505800","111416600"
"004720","팜젠사이언스","KOSPI",,"4650","105","2.31","4505","4660","4500","47793","220001925","84530141250","18178525"
"266350","팡스카이","KONEX","일반기업부","645","-3","-0.46","742","742","551","115","73632","5092307250","7895050"
"225590","패션플랫폼","KOSDAQ","우량기업부","882","14","1.61","873","895","857","72510","63313571","23493580866","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","476","4","0.85","471","477","446","119920","55071365","31885286020","66985895"
"068050","팬엔터테인먼트","KOSDAQ","우량기업부","2005","-5","-0.25","1979","2010","1951","40257","79805803","55526622380","27694076"
"028670","팬오션","KOSPI",,"3510","75","2.18","3460","3535","3430","894724","3117522560","1876338987120","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","6670","-140","-2.06","6740","6740","6320","126522","824937120","76542225320","11475596"
"271830","팸텍","KOSDAQ","벤처기업부","1785","-113","-5.95","1898","1949","1765","207141","373224029","52640010570","29490202"
"010820","퍼스텍","KOSPI",,"3590","150","4.36","3495","3620","3385","8001171","28671884260","175091257420","48771938"
"016800","퍼시스","KOSPI",,"42100","-100","-0.24","42000","42200","40900","590","24604150","484150000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","37950","2800","7.97","35100","38350","34950","362798","13280609650","2438206097250","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","36800","0","0.00","36350","37150","33600","222050","7870413650","456320000000","12400000"
"001020","페이퍼코리아","KOSPI",,"888","24","2.78","856","892","856","210755","184558385","158049181944","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","5300","-700","-11.67","6000","6000","5300","8865","48620530","44526741600","8401272"
"168360","펨트론","KOSDAQ","벤처기업부","7270","690","10.49","6670","7270","6670","1204866","8445385840","154765824680","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","131000","15400","13.32","113000","131000","112200","1428555","172575063300","2706112850000","20657350"
"090080","평화산업","KOSPI",,"916","-35","-3.68","913","926","870","101410","92543889","50290469244","54902259"
"010770","평화홀딩스","KOSPI",,"2620","30","1.16","2605","2620","2550","4356","11243140","38318720920","14625466"
"064800","포니링크","KOSDAQ","중견기업부","1085","-80","-6.87","1155","1188","1085","935668","1041470193","138670918330","127807298"
"119500","포메탈","KOSDAQ","중견기업부","2760","125","4.74","2665","2765","2610","43252","116683920","32698360320","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","4930","130","2.71","4805","4950","4640","39814","190014075","54785783550","11112735"
"105760","포스뱅크","KOSDAQ","벤처기업부","6060","60","1.00","6000","6170","5750","81514","483333800","57327509100","9459985"
"022100","포스코DX","KOSPI",,"21350","-1350","-5.95","21900","22250","20450","941773","19856246450","3245941464150","152034729"
"058430","포스코스틸리온","KOSPI",,"30550","200","0.66","30300","31250","29250","30157","906521950","183300000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","13350","-150","-1.11","13300","13560","12590","236155","3058808220","555930085050","41642703"
"047050","포스코인터내셔널","KOSPI",,"45500","-1800","-3.81","46200","47200","44100","724270","32712570200","8004486854000","175922788"
"003670","포스코퓨처엠","KOSPI",,"167600","-17600","-9.50","173700","176900","162000","1098353","183610284500","12982835672000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","2070","5","0.24","2045","2120","2020","32694","67201735","56556475830","27321969"
"318020","포인트모바일","KOSDAQ","중견기업부","3010","-95","-3.06","3160","3215","2990","25904","79081050","38113438720","12662272"
